"","species","WWF_MHT","dcmlLng","dcmlLtt","S_mean_raster","Crowther_Nature_Biome_Revision_01_WGS84_GeoTiff","wc2.1_10m_bio_1","wc2.1_10m_bio_4","wc2.1_10m_bio_12","wc2.1_10m_bio_15"
"5984","Antarctica","Temperate Broadleaf and Mixed Forests",150.312023,-35.634265,NA,NA,15.7388601303101,351.9375,1112,23.5066547393799
"5985","Antarctica","Temperate Broadleaf and Mixed Forests",150.642221,-34.141525,25.5824527740479,29475.9595469488,15.7707920074463,410.149627685547,933,31.199333190918
"5986","Antarctica","Temperate Broadleaf and Mixed Forests",152.330099,-28.524255,20.15940284729,52911.5971490592,16.9851360321045,439.575531005859,905,43.4142532348633
"5987","Antarctica","Temperate Broadleaf and Mixed Forests",152.167811,-31.657831,35.4309997558594,62063.0306322296,15.3327293395996,403.441650390625,1513,44.7732734680176
"5988","Antarctica","Temperate Broadleaf and Mixed Forests",151.407783,-33.1762,32.6188735961914,63037.8237980469,17.4729690551758,389.555755615234,1215,30.4369964599609
"5989","Antarctica","Temperate Broadleaf and Mixed Forests",153.588694,-28.707308,36.1416130065918,35307.4622415582,19.5648670196533,349.597564697266,1811,37.2624244689941
"5990","Antarctica","Temperate Broadleaf and Mixed Forests",150.897275,-34.328205,39.7610244750977,60917.7082089976,15.3906621932983,367.472747802734,1386,25.6219940185547
"5991","Antarctica","Temperate Broadleaf and Mixed Forests",151.413373,-33.160743,33.5488510131836,61392.3343357335,17.0380725860596,387.985809326172,1114,31.1929512023926
"5992","Antarctica","Temperate Broadleaf and Mixed Forests",151.16234,-34.009531,NA,32314.9705908465,16.8688793182373,367.909454345703,1185,24.7310028076172
"5993","Antarctica","Temperate Broadleaf and Mixed Forests",151.842713,-32.418958,27.2682609558105,58276.0498770867,17.5965213775635,411.065734863281,1136,34.2660484313965
"5994","Antarctica","Temperate Broadleaf and Mixed Forests",152.472035,-31.319999,29.8133335113525,56914.7045914518,15.571364402771,392.271697998047,1525,47.1938934326172
"5995","Antarctica","Temperate Broadleaf and Mixed Forests",152.462192,-28.452063,31.6995468139648,57489.1918989051,16.2919158935547,427.407989501953,1080,42.0934028625488
"5996","Antarctica","Temperate Broadleaf and Mixed Forests",152.833644,-31.475507,38.978572845459,28708.2358773224,18.3766326904297,368.116241455078,1457,35.9283981323242
"5997","Antarctica","Temperate Broadleaf and Mixed Forests",151.986382,-32.194625,28.7185955047607,60589.0903537684,17.2924785614014,415.478210449219,1126,39.3160667419434
"5998","Antarctica","Temperate Broadleaf and Mixed Forests",152.874785,-31.461997,39.1957015991211,39655.4727717886,18.3766326904297,368.116241455078,1457,35.9283981323242
"5999","Antarctica","Temperate Broadleaf and Mixed Forests",151.797855,-32.271644,28.1601657867432,55881.4336074358,16.5184059143066,416.726989746094,1257,39.2077484130859
"6000","Antarctica","Temperate Broadleaf and Mixed Forests",150.819858,-31.866496,24.7694053649902,63729.6392898777,16.0170307159424,496.6318359375,797,25.8350353240967
"6001","Antarctica","Temperate Broadleaf and Mixed Forests",153.424562,-28.696375,32.9302558898926,53634.1081515184,19.2083339691162,376.123596191406,1672,42.9646492004395
"6002","Antarctica","Temperate Broadleaf and Mixed Forests",151.678277,-32.981397,31.5835304260254,0,18.0943489074707,398.058074951172,1127,28.2286396026611
"6003","Antarctica","Temperate Broadleaf and Mixed Forests",152.971528,-28.337024,33.5008316040039,53965.8407521556,17.9403133392334,393.979095458984,1290,46.8433303833008
"6004","Antarctica","Temperate Broadleaf and Mixed Forests",153.502434,-28.298831,NA,34037.66298787,20.0834102630615,339.039916992188,1708,41.3449592590332
"6005","Antarctica","Temperate Broadleaf and Mixed Forests",152.911142,-30.728093,NA,28497.7248928228,18.655216217041,370.006927490234,1434,43.8522491455078
"6006","Antarctica","Temperate Broadleaf and Mixed Forests",151.891036,-31.872245,25.8305835723877,62250.6604526684,16.9993743896484,422.793914794922,1065,45.5578269958496
"6007","Antarctica","Temperate Broadleaf and Mixed Forests",153.180244,-30.178098,NA,32548.0176744743,19.0923614501953,340.570587158203,1511,44.1291427612305
"6008","Antarctica","Temperate Broadleaf and Mixed Forests",153.230567,-28.403463,38.5062255859375,54402.1616177174,18.6093330383301,371.135467529297,1646,48.2552375793457
"6009","Antarctica","Temperate Broadleaf and Mixed Forests",150.360449,-33.964885,32.3916435241699,73468.0862429165,15.0649585723877,414.667602539062,976,34.0645713806152
"6010","Antarctica","Temperate Broadleaf and Mixed Forests",151.206874,-32.975443,25.0237503051758,66751.7668270447,16.6793231964111,426.123229980469,911,31.5428047180176
"6011","Antarctica","Temperate Broadleaf and Mixed Forests",152.497882,-32.062838,28.5039234161377,34138.0097024303,17.9777774810791,386.119018554688,1149,35.9025230407715
"6012","Antarctica","Temperate Broadleaf and Mixed Forests",152.562483,-28.333053,26.3249168395996,55085.5245455392,16.8049373626709,401.045135498047,1130,44.8076210021973
"6013","Antarctica","Temperate Broadleaf and Mixed Forests",151.206164,-32.254144,NA,42420.4383777916,15.7997598648071,447.5458984375,1069,28.7784309387207
"6014","Antarctica","Temperate Broadleaf and Mixed Forests",152.141667,-31.519232,26.4587497711182,57639.5119552315,15.6973648071289,422.150207519531,1309,44.2632217407227
"6015","Antarctica","Temperate Broadleaf and Mixed Forests",153.39155,-28.459034,35.4438552856445,54713.8743449284,19.17014503479,359.620697021484,1792,45.0629386901855
"6016","Antarctica","Temperate Broadleaf and Mixed Forests",152.323002,-30.917993,35.7591934204102,49453.8388761953,14.4377183914185,427.649078369141,1261,47.083812713623
"6017","Antarctica","Temperate Broadleaf and Mixed Forests",150.360449,-33.964885,32.3916435241699,73468.0862429165,15.0649585723877,414.667602539062,976,34.0645713806152
"6018","Antarctica","Temperate Broadleaf and Mixed Forests",151.6675,-33.0129,32.1621704101562,42770.2761995307,18.0598773956299,383.621429443359,1170,28.2196311950684
"6019","Antarctica","Temperate Broadleaf and Mixed Forests",153.309496,-28.569604,38.5736083984375,54932.3767889698,18.3150825500488,374.527160644531,1606,47.3086013793945
"6020","Antarctica","Temperate Broadleaf and Mixed Forests",153.20613,-28.731952,25.4210891723633,46963.4930440007,19.2577285766602,382.797027587891,1390,46.9329719543457
"6021","Antarctica","Temperate Broadleaf and Mixed Forests",152.852514,-31.558157,NA,NA,18.342248916626,349.809265136719,1442,35.811954498291
"6022","Antarctica","Temperate Broadleaf and Mixed Forests",152.685918,-30.456356,37.3616065979004,58350.1014223253,16.8327808380127,388.607147216797,1727,48.8228149414062
"6023","Antarctica","Temperate Broadleaf and Mixed Forests",153.120945,-30.019966,34.4623336791992,57142.8505315701,18.1858654022217,366.602600097656,1495,45.1844787597656
"6024","Antarctica","Temperate Broadleaf and Mixed Forests",152.928906,-30.152278,37.9074058532715,57339.2321758709,17.5325107574463,382.560363769531,1504,46.3785362243652
"6025","Antarctica","Temperate Broadleaf and Mixed Forests",152.517553,-29.967945,31.7541675567627,60828.1501175024,16.9257297515869,399.919525146484,1259,53.1933441162109
"6026","Antarctica","Temperate Broadleaf and Mixed Forests",150.760786,-34.416051,40.411693572998,63447.8281185833,15.1647605895996,372.317962646484,1270,25.4154834747314
"6027","Antarctica","Temperate Broadleaf and Mixed Forests",152.231918,-29.844581,27.494499206543,61585.3141894614,15.4902811050415,431.663452148438,1016,46.1491203308105
"6028","Antarctica","Temperate Broadleaf and Mixed Forests",152.464759,-32.299008,35.6110420227051,58267.5789910458,17.9916534423828,375.150634765625,1166,31.1861610412598
"6029","Antarctica","Temperate Broadleaf and Mixed Forests",151.322969,-33.630149,NA,16554.5069295851,17.065975189209,367.825378417969,1255,28.3833045959473
"6030","Antarctica","Temperate Broadleaf and Mixed Forests",152.635657,-30.063632,33.5349159240723,58936.314830138,15.1485624313354,399.263397216797,1382,46.3468132019043
"6031","Antarctica","Temperate Broadleaf and Mixed Forests",152.117223,-29.278372,32.7074661254883,60381.3062983368,13.9607496261597,446.115264892578,926,38.7607879638672
"6032","Antarctica","Temperate Broadleaf and Mixed Forests",152.575957,-30.004966,32.8032569885254,61564.7507624248,15.1485624313354,399.263397216797,1382,46.3468132019043
"6033","Antarctica","Temperate Broadleaf and Mixed Forests",150.659642,-34.74341,38.1377601623535,55724.340506683,15.3587913513184,381.967864990234,1359,22.8795795440674
"6034","Antarctica","Temperate Broadleaf and Mixed Forests",152.411641,-30.08826,36.9825325012207,59851.9705846113,14.0631046295166,413.648742675781,1216,45.7025413513184
"6035","Antarctica","Temperate Broadleaf and Mixed Forests",151.38272,-33.514295,36.2906265258789,57778.6677868407,17.3700981140137,352.875762939453,1330,27.9348850250244
"6036","Antarctica","Temperate Broadleaf and Mixed Forests",152.334441,-31.581745,30.5103340148926,57548.622462758,16.2628231048584,394.83740234375,1583,44.6729316711426
"6037","Antarctica","Temperate Broadleaf and Mixed Forests",150.766657,-34.7518,NA,9975.59206444851,16.1004543304443,353.6513671875,1383,24.8317050933838
"6038","Antarctica","Temperate Broadleaf and Mixed Forests",152.069901,-32.68094,NA,65940.5222245218,17.9215908050537,373.869293212891,1274,24.8856563568115
"6039","Antarctica","Temperate Broadleaf and Mixed Forests",152.936247,-30.416068,34.694034576416,53938.5592467881,18.1677703857422,381.426025390625,1784,47.3538398742676
"6040","Antarctica","Temperate Broadleaf and Mixed Forests",152.641008,-30.080063,33.1023445129395,65644.1816820007,15.1485624313354,399.263397216797,1382,46.3468132019043
"6041","Antarctica","Temperate Broadleaf and Mixed Forests",153.392231,-28.261179,31.2081661224365,55497.916837555,19.3577079772949,359.927673339844,1774,45.9340019226074
"6042","Antarctica","Temperate Broadleaf and Mixed Forests",152.421756,-29.594662,34.9411659240723,60615.4191134817,16.1695213317871,404.028717041016,1116,47.3004760742188
"6043","Antarctica","Temperate Broadleaf and Mixed Forests",152.775186,-31.294942,35.0400009155273,59833.8073437421,18.0208129882812,376.545288085938,1406,42.1695213317871
"6044","Antarctica","Temperate Broadleaf and Mixed Forests",151.621085,-31.895964,30.8404636383057,65449.6505629129,13.2816352844238,443.159393310547,1235,29.777811050415
"6045","Antarctica","Temperate Broadleaf and Mixed Forests",151.698116,-32.94222,32.309700012207,0,18.0943489074707,398.058074951172,1127,28.2286396026611
"6046","Antarctica","Temperate Broadleaf and Mixed Forests",152.816876,-30.106647,37.5240745544434,59304.5021667363,16.4796867370605,391.321472167969,1489,47.6343040466309
"6047","Antarctica","Temperate Broadleaf and Mixed Forests",152.336661,-29.940988,34.5226707458496,60477.9672308309,15.8469476699829,410.338897705078,1137,47.2134170532227
"6048","Antarctica","Temperate Broadleaf and Mixed Forests",151.666798,-31.703741,23.7664756774902,56154.9143615999,15.7964162826538,437.968170166016,1110,41.2449150085449
"6049","Antarctica","Temperate Broadleaf and Mixed Forests",151.30795,-33.63652,NA,12997.0111497187,17.065975189209,367.825378417969,1255,28.3833045959473
"6050","Antarctica","Temperate Broadleaf and Mixed Forests",151.12101,-33.729883,31.6947917938232,0,17.221227645874,406.150573730469,1143,28.7007904052734
"6051","Antarctica","Temperate Broadleaf and Mixed Forests",153.59693,-28.720861,36.1416130065918,38658.3175661452,19.5648670196533,349.597564697266,1811,37.2624244689941
"6052","Antarctica","Temperate Broadleaf and Mixed Forests",152.405761,-31.225186,35.852367401123,57408.2207329856,15.571364402771,392.271697998047,1525,47.1938934326172
"6053","Antarctica","Temperate Broadleaf and Mixed Forests",151.850269,-32.532823,27.6314888000488,58744.1350384659,17.7616901397705,399.767395019531,1150,29.2882308959961
"6054","Antarctica","Temperate Broadleaf and Mixed Forests",153.038949,-30.436091,35.0934181213379,44905.2265270034,18.8230838775635,356.799743652344,1708,45.600700378418
"6055","Antarctica","Temperate Broadleaf and Mixed Forests",149.958414,-36.522634,31.9342498779297,69578.2517085272,14.8864898681641,368.847747802734,927,25.9975471496582
"6056","Antarctica","Temperate Broadleaf and Mixed Forests",151.383819,-33.416156,37.1801719665527,41748.5694712597,17.4889736175537,374.527160644531,1299,28.776762008667
"6057","Antarctica","Temperate Broadleaf and Mixed Forests",152.526177,-32.351481,NA,60651.2692223931,18.0987319946289,335.086212158203,1259,25.1427154541016
"6058","Antarctica","Temperate Broadleaf and Mixed Forests",152.18355,-29.873168,26.0106468200684,62836.6234593796,15.4902811050415,431.663452148438,1016,46.1491203308105
"6059","Antarctica","Temperate Broadleaf and Mixed Forests",152.141902,-29.656126,25.6458892822266,63218.1919865444,13.5257711410522,445.0751953125,940,41.0753974914551
"6060","Antarctica","Temperate Broadleaf and Mixed Forests",151.397503,-33.122276,33.8916130065918,61512.5757231692,17.0380725860596,387.985809326172,1114,31.1929512023926
"6061","Antarctica","Temperate Broadleaf and Mixed Forests",153.369688,-29.396422,39.5863037109375,44419.0666812421,19.4710121154785,341.117492675781,1454,39.7680168151855
"6062","Antarctica","Temperate Broadleaf and Mixed Forests",152.853156,-31.553797,NA,6839.61294844016,18.342248916626,349.809265136719,1442,35.811954498291
"6063","Antarctica","Temperate Broadleaf and Mixed Forests",153.091968,-28.457726,34.7781257629395,55638.5323243652,16.7734260559082,381.390075683594,1554,46.8060646057129
"6064","Antarctica","Temperate Broadleaf and Mixed Forests",151.285531,-33.845804,NA,NA,17.8208103179932,368.488037109375,1239,25.0575790405273
"6065","Antarctica","Temperate Broadleaf and Mixed Forests",153.144086,-30.12007,39.2503890991211,55575.7854727544,18.1858654022217,366.602600097656,1495,45.1844787597656
"6066","Antarctica","Temperate Broadleaf and Mixed Forests",151.4143,-33.441074,36.0893936157227,53607.0648325645,17.4889736175537,374.527160644531,1299,28.776762008667
"6067","Antarctica","Temperate Broadleaf and Mixed Forests",151.927857,-32.519798,28.0494346618652,64294.8128978267,17.7616901397705,399.767395019531,1150,29.2882308959961
"6068","Antarctica","Temperate Broadleaf and Mixed Forests",150.920637,-33.53977,21.4581604003906,36237.760353121,17.1238441467285,419.870697021484,924,31.2893104553223
"6069","Antarctica","Temperate Broadleaf and Mixed Forests",153.481276,-28.939806,35.190242767334,33565.6752337149,19.3042621612549,370.182006835938,1632,41.6157341003418
"6070","Antarctica","Temperate Broadleaf and Mixed Forests",150.501179,-34.865097,32.2842864990234,58960.3655505627,16.5683326721191,364.693511962891,1155,23.4857139587402
"6071","Antarctica","Temperate Broadleaf and Mixed Forests",152.205947,-29.856159,28.790096282959,64597.5905808576,15.4902811050415,431.663452148438,1016,46.1491203308105
"6072","Antarctica","Temperate Broadleaf and Mixed Forests",153.120554,-30.019294,34.4623336791992,57142.8505315701,18.1858654022217,366.602600097656,1495,45.1844787597656
"6073","Antarctica","Temperate Broadleaf and Mixed Forests",153.446538,-28.743303,NA,47525.6954291242,19.2083339691162,376.123596191406,1672,42.9646492004395
"6074","Antarctica","Temperate Broadleaf and Mixed Forests",150.732985,-34.680077,41.3836669921875,52753.5146585886,16.1004543304443,353.6513671875,1383,24.8317050933838
"6075","Antarctica","Temperate Broadleaf and Mixed Forests",152.911646,-31.432975,40.4974517822266,0,18.3766326904297,368.116241455078,1457,35.9283981323242
"6076","Antarctica","Temperate Broadleaf and Mixed Forests",151.293802,-33.033466,31.5943241119385,62632.3999854634,16.1595096588135,404.347015380859,1040,32.3122749328613
"6077","Antarctica","Temperate Broadleaf and Mixed Forests",151.066902,-33.794595,NA,0,17.221227645874,406.150573730469,1143,28.7007904052734
"6078","Antarctica","Temperate Broadleaf and Mixed Forests",151.250979,-33.79995,NA,NA,17.3169631958008,368.377990722656,1320,27.2282981872559
"6079","Antarctica","Temperate Broadleaf and Mixed Forests",153.037821,-28.422548,34.4665832519531,52750.7602464729,16.7734260559082,381.390075683594,1554,46.8060646057129
"6080","Antarctica","Temperate Broadleaf and Mixed Forests",152.717643,-31.058829,28.4634990692139,29217.2738334725,18.3420734405518,385.339538574219,1312,43.957633972168
"6081","Antarctica","Temperate Broadleaf and Mixed Forests",150.763211,-34.409965,40.411693572998,63447.8281185833,15.1647605895996,372.317962646484,1270,25.4154834747314
"6082","Antarctica","Temperate Broadleaf and Mixed Forests",153.013081,-30.592832,NA,7935.62009621519,18.9794788360596,340.629425048828,1578,44.7394485473633
"6083","Antarctica","Temperate Broadleaf and Mixed Forests",153.010214,-30.874359,31.849271774292,35810.3745317393,18.9159278869629,341.120513916016,1445,37.571361541748
"6084","Antarctica","Temperate Broadleaf and Mixed Forests",152.342707,-32.271597,28.8510837554932,58079.5705152829,17.9916534423828,375.150634765625,1166,31.1861610412598
"6085","Antarctica","Temperate Broadleaf and Mixed Forests",152.418264,-32.004136,29.4179172515869,57304.0111233851,17.9777774810791,386.119018554688,1149,35.9025230407715
"6086","Antarctica","Temperate Broadleaf and Mixed Forests",153.629917,-28.636924,NA,NA,19.6928997039795,344.521697998047,1770,39.2798385620117
"6087","Antarctica","Temperate Broadleaf and Mixed Forests",150.713074,-33.458068,23.1222743988037,49414.0373157565,16.632926940918,417.651214599609,918,34.9168243408203
"6088","Antarctica","Temperate Broadleaf and Mixed Forests",152.841318,-30.224122,33.7062377929688,59025.1278256728,16.2908115386963,383.182403564453,1813,45.9311943054199
"6089","Antarctica","Temperate Broadleaf and Mixed Forests",152.377553,-30.962489,30.339916229248,55416.5425869357,16.8621349334717,395.149444580078,1300,49.786434173584
